chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chrX	70318126	70318746	chrX	70349008	70349420	57448_57449	3.64095403858948	.	.	105	112	13
chr3	168867076	168867491	chr3	169386547	169386748	38645_38653	3.01356705091839	.	.	91	101	6
chr3	168867076	168867491	chr3	169386789	169387264	38645_38654	2.96917493200389	.	.	91	106	6
chr3	32338142	32338629	chr3	32440550	32440879	36147_36152	2.58875370489348	.	.	112	54	5
chr18	22068809	22069182	chr18	22306585	22307082	24435_24440	2.21985892494889	.	.	180	67	5
chr17	60781036	60781703	chr17	61045775	61046215	23339_23341	3.45380726211424	.	.	172	120	12
chr2	68589164	68589595	chr2	68668474	68669429	29021_29028	2.55361792673061	.	.	136	328	14
chr5	110493597	110493737	chr5	110814004	110814271	43649_43656	2.05858177346923	.	.	280	37	4
chr5	110493597	110493737	chr5	110614376	110614969	43649_43653	3.016567509144	.	.	280	200	18
chr4	103967911	103968165	chr4	104012597	104013311	40856_40857	2.48149716201206	.	.	64	125	6
chr1	59248027	59248305	chr1	60164632	60165354	1917_1945	2.28698433121	.	.	154	188	7
chr3	14715672	14715826	chr3	14822257	14822865	35831_35835	4.50349391850844	.	.	158	220	30
chr5	137371507	137372111	chr5	137404391	137404876	44181_44182	4.12106904727927	.	.	160	99	19
chr16	86597285	86597937	chr16	87331493	87331844	21366_21373	1.9079745765223	.	.	257	31	3
chr16	86597285	86597937	chr16	87110946	87111184	21366_21370	1.96343222704377	.	.	257	28	3
chr12	107525475	107526038	chr12	108001225	108001715	13365_13370	3.05149691588772	.	.	133	149	9
chr12	107525475	107526038	chr12	108004089	108004399	13365_13371	2.61838454998963	.	.	133	47	4
chr15	91191328	91191967	chr15	91236682	91236897	19261_19267	3.40867113435563	.	.	191	190	20
chr15	91191328	91191967	chr15	91235613	91235992	19261_19266	3.76217810435673	.	.	191	178	23
chr5	73786599	73787092	chr5	73872702	73873351	43051_43052	2.03335260880004	.	.	47	74	3
chr12	65195994	65196297	chr12	65500611	65501109	12554_12559	2.77963391496329	.	.	132	57	5
chr20	3696892	3697322	chr20	3748737	3748950	32360_32363	2.0277320674762	.	.	89	63	4
chr20	3696892	3697322	chr20	3730439	3730664	32360_32361	2.59042682189711	.	.	89	35	4
chr15	74676104	74676420	chr15	74726291	74726596	18756_18759	2.41142346154877	.	.	405	72	11
chr1	52362476	52362948	chr1	52467610	52467765	1776_1779	3.88158167778146	.	.	145	193	20
chr1	27729429	27729847	chr1	27932760	27933249	951_963	1.88600553692591	.	.	89	257	6
chr7	22599554	22600061	chr7	22822174	22822612	49232_49240	3.04382290783912	.	.	270	92	11
chr20	31109446	31110109	chr20	31240449	31241441	32835_32837	4.08850881919038	.	.	170	290	28
chr3	28957633	28957869	chr3	29806136	29806460	36089_36098	2.50829573163578	.	.	182	63	5
chr17	66791243	66791397	chr17	67231362	67232116	23517_23522	2.10881619794069	.	.	35	172	3
chr1	81880058	81880587	chr1	82226145	82226546	2235_2239	3.12892708297294	.	.	61	32	3
chr1	14155368	14155759	chr1	14286832	14287290	433_436	2.81951637042196	.	.	50	156	6
chr15	60942080	60942806	chr15	61209002	61209510	18327_18336	1.9601711488693	.	.	95	174	5
chr19	1864741	1865157	chr19	1929168	1929971	25414_25421	1.90418215407036	.	.	68	96	4
chr13	103232778	103233388	chr13	103452505	103452884	15441_15446	2.01153338283597	.	.	118	44	3
chr19	16228550	16228876	chr19	16251966	16252191	26159_26162	2.22025467002232	.	.	82	30	3
chr19	16228550	16228876	chr19	16254298	16254695	26159_26163	2.19165804819978	.	.	82	31	3
chr6	137415295	137416214	chr6	137486836	137487477	48077_48086	2.89743383582946	.	.	332	173	19
chr1	31869534	31869793	chr1	31894334	31894553	1082_1083	2.10565210551519	.	.	23	120	3
chr1	226388769	226389145	chr1	226521004	226521506	4987_4990	2.25938435751374	.	.	54	111	4
chr14	100538940	100539401	chr14	100574587	100575083	17301_17303	2.00772028962241	.	.	82	105	5
chr17	46157637	46157989	chr17	46208512	46209009	22938_22941	3.45245025068215	.	.	64	138	10
chr15	38295058	38295514	chr15	38646365	38646942	17750_17755	1.99500665186329	.	.	88	130	4
chr17	55675062	55675713	chr17	55749202	55749693	23186_23189	2.34299472154619	.	.	76	130	6
chr1	94511140	94511617	chr1	94801146	94801820	2500_2504	2.2954984556912	.	.	41	190	4
chr1	9934815	9935599	chr1	10003143	10003567	310_314	3.01501012606451	.	.	209	132	14
chr1	9934815	9935599	chr1	10002368	10003124	310_313	3.0863798063676	.	.	209	106	13
chr17	46026547	46027125	chr17	46095598	46096019	22926_22932	2.20203092831249	.	.	105	239	9
chr7	142447852	142448105	chr7	142490956	142491575	51381_51382	2.11022050760777	.	.	19	267	4
chr21	32203543	32203909	chr21	32458715	32459272	33954_33956	4.01131881647616	.	.	45	114	8
chr12	68092437	68093062	chr12	68151999	68152334	12621_12623	2.32286259639739	.	.	62	39	3
chr14	75345181	75345324	chr14	75372241	75372784	16778_16782	3.26166626777131	.	.	14	114	4
chr1	26602089	26602545	chr1	26690333	26690802	880_886	2.93269769887175	.	.	79	101	7
chr1	26602089	26602545	chr1	26647905	26648540	880_885	2.13561202725671	.	.	79	193	7
chr2	159036064	159036732	chr2	159610459	159610936	30482_30490	3.04021848415889	.	.	87	103	6
chr11	33879257	33879955	chr11	33992394	33993047	8801_8806	4.01618169994262	.	.	224	192	26
chr5	128241158	128241748	chr5	128462323	128462670	43948_43952	2.71540836392972	.	.	95	48	4
chr7	7143952	7144209	chr7	7580850	7581533	48996_49006	3.09442849042125	.	.	153	152	10
chr5	154134488	154134725	chr5	154191213	154191832	44661_44662	1.90663031325583	.	.	42	152	4
chr22	19957996	19958414	chr22	20116772	20117074	34509_34516	2.2827699832252	.	.	123	51	4
chr4	17349062	17349483	chr4	17449255	17449703	39712_39713	3.0329155206555	.	.	93	82	7
chr4	17349062	17349483	chr4	17473891	17474315	39712_39715	2.33108207080464	.	.	93	33	3
chr16	14380374	14380572	chr16	14622532	14623612	19902_19914	2.01581098151045	.	.	123	311	8
chr13	45057860	45058469	chr13	45543839	45544515	14731_14740	2.25273107599019	.	.	137	106	5
chr14	61941992	61942405	chr14	62304277	62304779	16337_16352	1.90731953941588	.	.	64	198	4
chr17	12159566	12160254	chr17	12645514	12645893	21949_21955	2.63735753925719	.	.	103	93	5
chr20	2187961	2188760	chr20	2383311	2383568	32303_32308	2.46426275998816	.	.	113	28	3
chr14	23797179	23797595	chr14	23848944	23849555	15758_15760	1.95752244800295	.	.	86	109	5
chr10	15944395	15944912	chr10	16819393	16819847	5825_5836	2.06092370121381	.	.	65	105	3
chr6	24064261	24064812	chr6	24204968	24205628	45835_45836	2.1278936730592	.	.	67	104	4
chr5	31825562	31826010	chr5	32076769	32077313	42369_42373	3.12396674588612	.	.	59	120	6
chr12	118558506	118559251	chr12	118813666	118814321	13687_13698	2.29511453500733	.	.	109	270	8
chr8	19229530	19230164	chr8	19616122	19616358	51936_51942	2.29075766322384	.	.	146	59	4
chr18	32585950	32586408	chr18	32723900	32724312	24569_24574	2.02670575579027	.	.	114	67	4
chr18	61558167	61558599	chr18	61603175	61603781	25120_25121	4.26351915527457	.	.	115	167	22
chr1	209250023	209250542	chr1	209380828	209381429	4622_4625	2.22583953178777	.	.	92	67	4
chr1	209250023	209250542	chr1	209421919	209422405	4622_4626	2.66847039773791	.	.	92	108	6
chr11	122734312	122734996	chr11	122891727	122892026	10805_10808	2.74128976555895	.	.	122	51	5
chr4	113066470	113066728	chr4	113153337	113153497	41006_41010	2.46338343328903	.	.	47	87	4
chr1	147112604	147112898	chr1	147362356	147362666	3037_3042	2.61841672592697	.	.	59	89	4
chr4	71767918	71768223	chr4	71875567	71876144	40334_40345	2.61440917455412	.	.	57	68	4
chr6	141630509	141630803	chr6	141883635	141884457	48171_48175	2.00936527576207	.	.	30	184	3
chr17	782885	783345	chr17	884284	884731	21512_21513	1.91731529070545	.	.	42	99	3
chr1	113423397	113423897	chr1	113584994	113585691	2826_2829	3.64603483055042	.	.	76	110	9
chr15	70861542	70861816	chr15	71014973	71015404	18651_18656	3.57103325260698	.	.	33	53	4
chr10	6961844	6962467	chr10	7020117	7020333	5604_5605	2.86507717035425	.	.	204	28	6
chr4	164028859	164029356	chr4	164253609	164254219	41721_41724	2.5660908989486	.	.	65	82	4
chr15	67402841	67403063	chr15	67426422	67426706	18543_18544	1.97931735750712	.	.	41	76	3
chr17	37139328	37139744	chr17	37308867	37309580	22549_22552	3.05952163968032	.	.	89	254	11
chr17	37139328	37139744	chr17	37309799	37309995	22549_22553	2.88926289213159	.	.	89	301	11
chr2	76014598	76015416	chr2	76826708	76827332	29285_29292	2.09142152297024	.	.	164	111	5
chr3	101528026	101528456	chr3	101943101	101943377	37382_37399	3.16543699641268	.	.	151	205	12
chr1	240114795	240115264	chr1	240139626	240139982	5306_5307	3.80748774090371	.	.	55	38	6
chr14	77342268	77342762	chr14	77519376	77520121	16864_16878	1.96234133988587	.	.	251	270	11
chr10	91185856	91186648	chr10	91324023	91324163	7110_7114	2.97956608532664	.	.	146	129	10
chr10	91185856	91186648	chr10	91323405	91323981	7110_7113	3.16979089965451	.	.	146	107	10
chr5	174378059	174378551	chr5	174887133	174887361	45047_45050	2.65839938796222	.	.	109	31	3
chr3	187459849	187460174	chr3	188672313	188672750	39065_39086	2.01367768907703	.	.	363	144	8
chr16	57126343	57127233	chr16	57201822	57202298	20642_20644	3.01652630516105	.	.	69	133	8
chr2	207846499	207846861	chr2	208339535	208340049	31434_31450	2.99295199777395	.	.	69	242	8
chr12	122134956	122135378	chr12	122211025	122211512	13824_13826	4.0318660941191	.	.	99	139	16
chr12	122134956	122135378	chr12	122211596	122211750	13824_13827	3.75535750304619	.	.	99	182	16
chr11	119076413	119076890	chr11	119155302	119155688	10686_10689	2.8005341043128	.	.	87	74	6
chr5	131802436	131802660	chr5	131825862	131826159	44024_44026	2.14257200254194	.	.	59	80	4
chrX	129216208	129216465	chrX	129254358	129255162	57990_57992	2.01643901542029	.	.	81	106	5
chr4	89739759	89740235	chr4	89945123	89945703	40701_40702	4.03347870807732	.	.	93	157	14
chr5	32709903	32710149	chr5	33422924	33423582	42399_42405	2.07432823434282	.	.	59	112	3
chr17	33325065	33325708	chr17	33390582	33391067	22426_22431	1.88038274562668	.	.	186	81	6
chr17	33325065	33325708	chr17	33446349	33447209	22426_22435	1.97864697047413	.	.	186	308	11
chr17	33325065	33325708	chr17	33446160	33446311	22426_22434	2.16837065640064	.	.	186	256	11
chr3	54887817	54888247	chr3	55033331	55033484	36797_36800	3.10782149614908	.	.	117	13	3
chr3	129346524	129347269	chr3	129653288	129653736	37943_37948	2.47996709261112	.	.	184	143	8
chr3	129346524	129347269	chr3	129543746	129544143	37943_37945	2.9014592652575	.	.	184	124	10
chr3	129346524	129347269	chr3	129548418	129548730	37943_37946	2.12096226681617	.	.	184	98	6
chr22	17686358	17686697	chr22	17980617	17981405	34429_34441	2.22641384120574	.	.	45	187	4
chr12	55247641	55248306	chr12	55465962	55466188	12333_12341	2.35959303317075	.	.	150	219	9
chr20	20064368	20064921	chr20	20218000	20218381	32662_32665	2.37616059218403	.	.	97	91	5
chr1	8091306	8091805	chr1	8373979	8374951	228_237	3.14161408777536	.	.	84	195	9
chr22	32373214	32374082	chr22	32476955	32477298	34893_34894	2.33660226528498	.	.	151	74	6
chr2	148778606	148779024	chr2	148806520	148806719	30322_30323	2.29410340608793	.	.	77	30	3
chr2	232091952	232092597	chr2	232259384	232259753	31944_31951	2.28261034371386	.	.	213	92	7
chr2	232091952	232092597	chr2	232276727	232277465	31944_31953	2.80378014567885	.	.	213	140	11
chr19	42954505	42954963	chr19	43032806	43032981	26902_26906	3.69129348164368	.	.	177	170	20
chr3	39748740	39749240	chr3	40031983	40032388	36302_36305	2.76559473334974	.	.	76	141	6
chr11	27226182	27226457	chr11	27507298	27507851	8699_8703	3.22158470798098	.	.	18	93	3
chr8	140225582	140225962	chr8	140353097	140353580	54078_54080	2.64022143528933	.	.	59	108	5
chr11	75918542	75919387	chr11	76029619	76030290	9890_9896	3.43046863305577	.	.	206	195	19
chr15	52623305	52624284	chr15	53027559	53028187	18133_18148	2.1592702939716	.	.	197	203	8
chr1	115053757	115053917	chr1	115124109	115124449	2859_2861	3.18769686347109	.	.	36	30	3
chr2	97405681	97406135	chr2	97426390	97426971	29520_29522	2.67831410112893	.	.	33	84	4
chr1	36034524	36034958	chr1	36192209	36192845	1250_1255	3.0409357027019	.	.	132	90	8
chr5	177706905	177707395	chr5	178017701	178017952	45135_45139	2.32224735169298	.	.	151	29	3
chr5	177706905	177707395	chr5	177978096	177978455	45135_45138	3.15145234569497	.	.	151	47	6
chr15	44885230	44885476	chr15	45030568	45030967	17964_17975	2.00659522022944	.	.	30	149	3
chr15	44885230	44885476	chr15	45029883	45030289	17964_17974	2.03255743910792	.	.	30	145	3
chr18	57515228	57515532	chr18	57566979	57567441	25035_25038	3.37950685677809	.	.	30	114	6
chr3	120280012	120280462	chr3	120513795	120514455	37694_37700	3.53551228700113	.	.	142	175	14
chr16	86597285	86597937	chr16	87312185	87312586	21366_21372	2.84170323228483	.	.	257	78	8
chr1	160963443	160963683	chr1	161067311	161068312	3574_3582	2.3903965902436	.	.	42	176	5
chr16	68295373	68295913	chr16	68344744	68345411	20834_20838	2.38884852107685	.	.	132	67	6
chr16	68295373	68295913	chr16	68362340	68362955	20834_20839	2.51303734956399	.	.	132	209	11
chr18	32810932	32811497	chr18	32966499	32966955	24576_24581	2.08042893107638	.	.	121	98	5
chr18	32810932	32811497	chr18	32967161	32967312	24576_24582	1.91046003961653	.	.	121	116	5
chr15	45723033	45723203	chr15	45749559	45750516	17996_17997	4.08048766943928	.	.	172	301	34
chr15	45723033	45723203	chr15	45751038	45751363	17996_17998	3.70399448863692	.	.	172	340	30
chr12	103719954	103720363	chr12	103898151	103898322	13262_13268	2.73594543510237	.	.	82	156	7
chr12	103719954	103720363	chr12	103898983	103899265	13262_13269	2.72439461161584	.	.	82	158	7
chr9	108371239	108371804	chr9	108643943	108644355	55644_55650	2.33138329136073	.	.	95	77	4
chr10	98742046	98742251	chr10	98785308	98785759	7318_7322	3.03229959191552	.	.	26	80	4
chr7	35464529	35464919	chr7	35576878	35577449	49539_49542	2.39486169816455	.	.	55	139	5
chr7	35464529	35464919	chr7	35559796	35560198	49539_49541	2.56650908740216	.	.	55	109	5
chr2	10282536	10282875	chr2	10575001	10575526	27712_27717	2.01235190542359	.	.	48	218	4
chr6	46057455	46058340	chr6	46378019	46378564	46715_46720	2.40725305676608	.	.	220	131	8
chrX	68313829	68314209	chrX	68441910	68442298	57419_57422	2.99763315998509	.	.	39	74	4
chr4	152283798	152284303	chr4	152525401	152525710	41531_41536	2.17153979094572	.	.	139	33	3
chr7	30324455	30324741	chr7	30362513	30362892	49451_49454	1.89900658957811	.	.	81	76	4
chr7	30324455	30324741	chr7	30361788	30362486	49451_49453	1.92496258821154	.	.	81	74	4
chr6	36582993	36583522	chr6	36692342	36692763	46379_46385	2.19455187167388	.	.	136	97	6
chr9	6354032	6354713	chr9	6568106	6568513	54422_54426	2.66415946056812	.	.	184	79	7
chr1	1891540	1891821	chr1	1976163	1976561	69_70	2.56330506143068	.	.	47	44	3
chr1	1891540	1891821	chr1	1977929	1978164	69_71	3.47050962596848	.	.	47	51	5
chr22	37177911	37178594	chr22	37373450	37373714	35022_35030	2.48162036899065	.	.	172	201	10
chr6	53357628	53358183	chr6	53515858	53516470	46852_46854	3.07138610251833	.	.	134	109	9
chr6	53357628	53358183	chr6	53590654	53590927	46852_46857	2.23419977486539	.	.	134	88	5
chr5	78056726	78056866	chr5	78182498	78182776	43179_43182	1.97245038651402	.	.	39	112	3
chr1	89985429	89985770	chr1	90064537	90064981	2370_2374	3.69377358788257	.	.	66	114	10
chr4	183399532	183400078	chr4	183727342	183728089	41950_41951	2.22242725604407	.	.	74	119	4
chr19	50871812	50872705	chr19	50963509	50963986	27255_27260	2.77867059760687	.	.	155	209	13
chr19	50871812	50872705	chr19	50964465	50964963	27255_27261	2.54639464993437	.	.	155	263	13
chr3	42003797	42003960	chr3	42140988	42141640	36337_36347	2.07960164393497	.	.	40	283	5
chr8	81047456	81047596	chr8	81083200	81083359	52996_52998	1.91693345870414	.	.	44	77	3
chr1	9022970	9023335	chr1	9048022	9048508	268_269	2.80442178173513	.	.	37	67	4
chr2	223555335	223555776	chr2	223803912	223804312	31738_31751	2.04660544383373	.	.	85	62	3
chr1	110033242	110033544	chr1	110074853	110075883	2702_2706	3.83004404555407	.	.	41	210	12
chr21	46712367	46713084	chr21	46858991	46859801	34385_34387	2.41170293263486	.	.	145	187	9
chr12	6444825	6445245	chr12	6476750	6477126	11226_11227	3.3686444120795	.	.	65	35	5
chr4	104986107	104986634	chr4	105781309	105782222	40873_40885	2.61130191207611	.	.	133	306	10
chr15	84403342	84403909	chr15	84662222	84662746	19066_19078	1.96211195145794	.	.	101	103	4
chr6	146082790	146083156	chr6	146209099	146209594	48268_48271	2.47878466606759	.	.	27	99	3
chr22	22067368	22067847	chr22	22292402	22293234	34557_34570	2.04995983977404	.	.	118	171	6
chr17	13501095	13501411	chr17	14205646	14206275	21969_21974	2.48094865916799	.	.	65	115	4
chr16	1413303	1413833	chr16	1464560	1464702	19527_19530	1.94331937481622	.	.	61	56	3
chr21	43565540	43566172	chr21	43678631	43679146	34239_34249	2.30407738807723	.	.	221	218	12
chr3	98742279	98742827	chr3	98891899	98892207	37323_37325	2.32250695170743	.	.	65	51	3
chr20	32044978	32045368	chr20	32255104	32256118	32861_32869	2.76969566980302	.	.	124	259	11
chr20	32044978	32045368	chr20	32240936	32241461	32861_32868	4.30615209905225	.	.	124	131	17
chr7	32250209	32250610	chr7	32397159	32397477	49492_49494	3.73208083723494	.	.	92	36	6
chr7	32250209	32250610	chr7	32519176	32519573	49492_49495	2.16164461826379	.	.	92	94	4
chr5	78320762	78321227	chr5	78405702	78406109	43190_43191	2.13818204870371	.	.	109	51	4
chr2	20861161	20861674	chr2	21185628	21186288	27915_27929	3.922458373446	.	.	208	115	16
chr11	62107736	62108102	chr11	62146017	62146271	9291_9292	3.37781980443899	.	.	59	56	6
chr2	136671362	136671858	chr2	137136094	137136746	30190_30205	2.43625821327418	.	.	173	222	9
chr1	116350301	116350813	chr1	116563266	116563792	2891_2893	3.74115685220776	.	.	85	58	7
chr1	116350301	116350813	chr1	116523969	116524439	2891_2892	4.57178614776422	.	.	85	84	13
chr14	23399615	23399913	chr14	23452511	23452816	15735_15738	2.30759805819607	.	.	58	74	4
chr7	48031291	48031890	chr7	48149604	48150369	49828_49831	2.55009328016757	.	.	145	267	12
chr1	32180007	32180242	chr1	32254266	32255246	1099_1103	2.08388706055372	.	.	40	318	6
chr11	14929356	14929569	chr11	15027656	15028062	8513_8517	2.89630756779373	.	.	90	49	5
chr17	56394713	56395292	chr17	56421708	56422548	23222_23225	2.32569480385935	.	.	137	116	8
chr6	107453656	107454095	chr6	108025562	108026008	47499_47513	2.87376834167596	.	.	32	84	3
chr14	23947475	23947887	chr14	24031998	24032407	15764_15768	3.16269888773437	.	.	72	114	8
chr7	95141044	95141391	chr7	95317189	95317380	50395_50400	1.9639137411984	.	.	75	67	3
chr21	27267998	27268524	chr21	27542896	27543550	33902_33907	2.54951466622636	.	.	62	148	5
chr19	36372952	36373704	chr19	36422279	36423005	26593_26596	3.62835189268091	.	.	156	297	25
chr16	24420428	24420734	chr16	24510566	24510848	20139_20140	2.89402146224321	.	.	39	70	4
chr5	61520097	61520333	chr5	61649639	61650378	42834_42839	2.24326030061968	.	.	57	106	4
chr8	110463060	110463638	chr8	110664666	110665133	53535_53542	2.31806952290375	.	.	139	145	7
chr16	75823107	75823593	chr16	77205573	77206018	21086_21096	2.48023754305039	.	.	129	94	5
chr14	75599134	75599682	chr14	75762267	75763197	16791_16809	2.56906192958844	.	.	121	200	9
chr3	196983655	196984256	chr3	197180837	197181201	39291_39297	2.0685052280605	.	.	125	67	4
chr7	105697246	105698440	chr7	105794247	105794657	50702_50705	3.89309783260748	.	.	357	283	39
chr11	64320834	64321513	chr11	64416928	64417181	9409_9411	2.01061251384823	.	.	97	68	4
chr11	64320834	64321513	chr11	64420492	64420909	9409_9413	2.93066527068403	.	.	97	113	8
