chrom1	start1	stop1	chrom2	start2	stop2	pair_name	Z	strand1	strand2	CA	CB	IAB
chr3	187459912	187460133	chr3	188466853	188467102	20582_20586	2.52072915244776	.	.	57	16	4
chr12	55142903	55143375	chr12	55466817	55467195	6746_6753	2.21237761043669	.	.	35	82	7
chr18	51970697	51971066	chr18	52338454	52338884	13275_13278	2.58976945903336	.	.	27	26	4
chr11	1224228	1224626	chr11	1536723	1537039	4426_4429	2.45073129277615	.	.	19	21	3
chr2	109013448	109013605	chr2	109200447	109200860	15694_15696	2.41077556098882	.	.	9	57	4
chr4	12853965	12854232	chr4	13550342	13550987	20861_20862	2.47434205010485	.	.	26	55	5
chr1	26611575	26611895	chr1	26647976	26648446	470_471	3.20754724133333	.	.	39	53	15
chr13	40258737	40259023	chr13	40516866	40517267	7955_7957	2.18219331691142	.	.	26	31	4
chr18	24393059	24393353	chr18	24584370	24584771	13039_13040	2.68941530314509	.	.	19	32	5
chr18	24393059	24393353	chr18	25179207	25179493	13039_13044	2.06363814344513	.	.	19	19	2
chr2	161180655	161181097	chr2	161826771	161827065	16085_16088	3.24725409268499	.	.	14	16	3
chr2	154019631	154019893	chr2	154335205	154335622	16016_16017	2.83500008518989	.	.	8	15	2
chr7	99730321	99730734	chr7	100005240	100005537	26539_26542	2.57088197357385	.	.	44	29	6
chr19	18580482	18580726	chr19	18977404	18977605	13990_14003	2.54164370813279	.	.	12	16	2
chr15	64501940	64502369	chr15	64648792	64648932	9917_9918	2.93074471093177	.	.	27	15	5
chr12	70294436	70294802	chr12	70970782	70971270	6955_6957	2.61741054575446	.	.	27	29	4
chr14	63855481	63855975	chr14	64011454	64011668	8868_8869	2.12341238460502	.	.	27	23	4
chr3	67040242	67040895	chr3	67408402	67408593	19459_19464	2.50303722736773	.	.	36	12	3
chr2	232790011	232790263	chr2	233006811	233007120	16872_16874	3.27337089649934	.	.	33	43	10
chr2	232790011	232790263	chr2	233095339	233095691	16872_16875	2.84378420839898	.	.	33	14	4
chr7	110969808	110969986	chr7	111126666	111127105	26670_26671	2.10667597348088	.	.	17	21	3
chr1	12374380	12374767	chr1	12679658	12680347	205_208	2.97458246552479	.	.	30	68	9
chr12	104278689	104278856	chr12	104502818	104503555	7292_7295	2.9723112120571	.	.	51	56	12
chrX	10157619	10158107	chrX	10737262	10737474	29778_29785	3.13955544490893	.	.	49	9	4
chrX	10157619	10158107	chrX	10690870	10691243	29778_29784	2.51115150165411	.	.	49	27	5
chrX	10157619	10158107	chrX	10583928	10584394	29778_29782	2.74531037064431	.	.	49	13	4
chrX	10157619	10158107	chrX	10566018	10566225	29778_29781	2.25556135858162	.	.	49	12	3
chr13	107857739	107857938	chr13	108807895	108808196	8376_8379	3.22680055151111	.	.	15	16	3
chr5	142096614	142096804	chr5	142260113	142260420	23333_23337	2.19730679943113	.	.	31	43	6
chr2	68978842	68979256	chr2	69136985	69137229	15319_15324	2.27505909422958	.	.	43	28	6
chr14	36539729	36540048	chr14	37026041	37026307	8644_8647	2.77917838869074	.	.	37	17	4
chr14	36539729	36540048	chr14	36843259	36843614	8644_8645	2.60073223339947	.	.	37	16	4
chr2	58989311	58989722	chr2	59409444	59409765	15187_15190	2.29676085397255	.	.	23	11	2
chr15	90283304	90283678	chr15	90431377	90431701	10330_10334	2.59865325434505	.	.	23	9	3
chrX	106781147	106781342	chrX	107137342	107137656	30355_30360	2.21407966791813	.	.	11	23	2
chr6	133890102	133890349	chr6	134237760	134237994	25270_25272	2.47137609108394	.	.	10	19	2
chr6	137415301	137416172	chr6	137486953	137487441	25325_25328	2.64418897663732	.	.	103	59	19
chr19	47652800	47653086	chr19	47750705	47750901	14391_14395	3.29413007060951	.	.	7	12	3
chr20	44615878	44616203	chr20	44642845	44643088	17581_17583	2.55973898255242	.	.	20	33	6
chr20	44615878	44616203	chr20	44642460	44642630	17581_17582	2.68144041918213	.	.	20	29	6
chr15	45750149	45750463	chr15	45903559	45903836	9672_9674	2.55771644949302	.	.	107	33	12
chr16	63394988	63395195	chr16	65151837	65152226	11072_11073	4.05722260607945	.	.	8	12	3
chr4	110343510	110343865	chr4	110747889	110748212	21553_21559	2.19427774011685	.	.	26	24	3
chr13	45057880	45058330	chr13	45544062	45544444	8018_8022	2.5781981625921	.	.	37	21	4
chr1	221047583	221047931	chr1	221376793	221377163	2712_2715	3.31168293972063	.	.	30	31	7
chr5	140971685	140972300	chr5	140998606	140999102	23307_23308	3.39170749703562	.	.	79	75	28
chr17	60781078	60781545	chr17	61045726	61046199	12455_12457	3.27725723469167	.	.	30	35	8
chr12	125667668	125668140	chr12	125887824	125888132	7677_7682	2.50458507105844	.	.	38	21	5
chr19	13088672	13089196	chr19	13204549	13204971	13831_13836	2.82119763442015	.	.	58	54	14
chr6	46057789	46058447	chr6	46378009	46378483	24560_24562	2.34759070787118	.	.	52	62	8
chr6	46057789	46058447	chr6	46188693	46189444	24560_24561	2.11528860695078	.	.	52	68	10
chr1	146966703	146967299	chr1	147362402	147362620	1657_1665	2.23229054390137	.	.	48	22	4
chr1	146966703	146967299	chr1	147113814	147114056	1657_1662	2.92402830482584	.	.	48	34	10
chr1	146966703	146967299	chr1	147099344	147099690	1657_1660	2.15258610639138	.	.	48	35	7
chr2	213114162	213114364	chr2	213432335	213432633	16625_16627	2.21619371537999	.	.	10	23	2
chr4	81283846	81284062	chr4	81961021	81961633	21322_21327	2.98911517244953	.	.	46	58	9
chr14	76177476	76177751	chr14	76448444	76448605	9093_9097	3.25066696979772	.	.	46	54	12
chr5	148944389	148944675	chr5	148998271	148998657	23418_23419	2.07533171618577	.	.	43	25	6
chr18	31702763	31703070	chr18	31902427	31902711	13078_13079	2.1379631707044	.	.	22	18	3
chr14	100523258	100523715	chr14	100784614	100784769	9332_9343	2.0912801524912	.	.	32	7	2
chr6	3126437	3126871	chr6	3251602	3252102	23839_23842	2.91533054087514	.	.	49	37	11
chr1	110033302	110033545	chr1	110074960	110075764	1469_1471	2.35156713293366	.	.	19	58	7
chr2	39286320	39287079	chr2	39347534	39347713	14997_14998	2.42209761786064	.	.	41	25	7
chr1	171770515	171770972	chr1	171954088	171954337	2109_2110	3.03512617737269	.	.	22	37	7
chr15	73089300	73089574	chr15	73373741	73373981	10071_10072	2.36616960048133	.	.	10	18	2
chr4	21514086	21514312	chr4	21770106	21770263	20917_20919	3.63794305463936	.	.	7	14	3
chr9	9606574	9606869	chr9	9790299	9790537	28637_28638	3.03289217665068	.	.	10	15	3
chr1	233576612	233577116	chr1	233926770	233927279	2866_2868	3.72842129722307	.	.	36	52	12
chrX	33452741	33452964	chrX	34318952	34319406	29974_29975	3.50677473293783	.	.	11	16	3
chr10	103989502	103989974	chr10	104107017	104107242	4095_4097	2.10190146700629	.	.	72	17	6
chrX	37605276	37605432	chrX	37684438	37684907	29984_29986	4.12283757803588	.	.	72	83	40
chr3	182902449	182902701	chr3	183103740	183104116	20488_20491	2.69244949357066	.	.	29	42	7
chr13	40643392	40643759	chr13	41256952	41257396	7959_7964	2.49185421419559	.	.	21	42	4
chr22	38213600	38213949	chr22	38329989	38330215	18470_18475	2.17174210620747	.	.	28	18	4
chr22	38213600	38213949	chr22	38259514	38259753	18470_18472	3.21438599332776	.	.	28	16	7
chr20	34802636	34803007	chr20	35067790	35068213	17407_17410	2.48793851084819	.	.	20	30	4
chr3	124283754	124284222	chr3	124407541	124408036	19878_19879	3.78883042239707	.	.	50	69	24
chr18	60683543	60683834	chr18	60990002	60990553	13368_13378	2.2403929415694	.	.	38	70	7
chr11	73966734	73967163	chr11	74281565	74281911	5366_5371	2.28727340719648	.	.	28	17	3
chr12	111332131	111332620	chr12	111736683	111736919	7423_7429	3.76639989010358	.	.	34	10	5
chr14	33045281	33045751	chr14	34261833	34262202	8609_8613	2.8838605696931	.	.	30	32	5
chr15	57113984	57114345	chr15	57598640	57599379	9793_9802	2.330232747548	.	.	36	63	6
chr16	9741976	9742274	chr16	10040239	10040555	10592_10593	2.06130397593532	.	.	16	16	2
chr6	33553476	33553826	chr6	33575494	33575966	24314_24316	2.4055310922606	.	.	34	41	8
chr3	46530126	46530615	chr3	46671374	46671751	19191_19194	2.55827835251019	.	.	82	23	9
chr3	46530126	46530615	chr3	46599411	46600244	19191_19193	3.77507225941706	.	.	82	87	37
chr7	116231873	116232144	chr7	116449486	116450311	26721_26724	2.317341758195	.	.	32	59	7
chr10	7302380	7302671	chr10	7450539	7450753	3081_3082	2.31814120083227	.	.	22	35	5
chr7	79689594	79689818	chr7	80083079	80083343	26366_26368	3.07605831079411	.	.	10	11	2
chr2	220406203	220406798	chr2	220507250	220507566	16723_16725	2.93554095656429	.	.	34	40	10
chr21	37792221	37792538	chr21	38299900	38300303	17988_17996	2.2372027932298	.	.	21	30	3
chr7	12564490	12564862	chr7	12663499	12663911	25808_25809	3.33196521421568	.	.	37	35	12
chr20	33422261	33422490	chr20	33857029	33857386	17374_17383	2.37613765131093	.	.	22	24	3
chr14	23797222	23797594	chr14	23849159	23849498	8521_8522	2.52423444769506	.	.	40	30	8
chr2	10975455	10975793	chr2	11264616	11265070	14690_14694	2.07604494994095	.	.	35	44	5
chr5	79777110	79777480	chr5	79967884	79968287	22730_22731	2.28353617655932	.	.	28	33	5
chr14	72983554	72984030	chr14	73371448	73372061	9024_9027	4.12032142598289	.	.	66	68	22
chr4	187071233	187071405	chr4	187123035	187123389	22139_22140	2.73950325832605	.	.	12	20	4
chr3	194403140	194403789	chr3	194980414	194981129	20655_20662	2.20511436175141	.	.	73	65	8
chr4	27049980	27050417	chr4	27320450	27320709	20960_20962	3.04882824516437	.	.	34	10	4
chr4	27049980	27050417	chr4	27686226	27686462	20960_20963	2.30011307113454	.	.	34	8	2
chr3	187334121	187334493	chr3	187397301	187397777	20575_20577	2.28806423224543	.	.	29	83	10
chr3	187334121	187334493	chr3	187396622	187397064	20575_20576	2.18170132594891	.	.	29	75	9
chr13	92033746	92033958	chr13	92374617	92374943	8258_8260	2.42746683452585	.	.	20	22	3
chr1	52593122	52593481	chr1	53151899	53152174	950_960	2.42745791105508	.	.	25	21	3
chr15	91191349	91191960	chr15	91236916	91237248	10355_10357	2.80538815867123	.	.	55	43	13
chr11	45132224	45132564	chr11	45353926	45354302	4913_4917	2.68161142224291	.	.	24	40	6
chr11	45132224	45132564	chr11	45315191	45315429	4913_4916	2.61945621889333	.	.	24	17	4
chr1	203594800	203595221	chr1	203670973	203671697	2455_2457	2.06840865162257	.	.	42	106	12
chr17	17259390	17259744	chr17	17343365	17343636	11730_11731	2.970566587749	.	.	63	16	9
chr17	17259390	17259744	chr17	17545123	17545475	11730_11735	2.8783927273991	.	.	63	42	10
chr11	64455882	64456393	chr11	64491020	64491321	5158_5159	2.72996139289322	.	.	27	9	4
chr3	133381133	133381381	chr3	133646365	133646824	19992_19996	2.58241615183354	.	.	34	36	6
chr9	132648013	132648235	chr9	132861859	132862174	29599_29602	2.58970948686111	.	.	27	17	4
chr14	70285355	70285914	chr14	70494427	70494925	8986_8989	3.23232827279169	.	.	48	51	13
chr9	116569683	116570048	chr9	116795740	116795908	29368_29370	2.32996144937527	.	.	26	6	2
chr10	11557701	11558241	chr10	11799915	11800287	3110_3117	2.71200935567292	.	.	79	42	11
chr17	33325205	33325695	chr17	33446580	33447188	11920_11926	2.59721003303017	.	.	63	64	14
chr3	52035512	52035950	chr3	52157098	52157501	19301_19303	2.53247478816519	.	.	73	51	13
chr13	47125671	47125986	chr13	47295004	47295669	8049_8052	2.76545909884536	.	.	42	50	10
chr6	75119246	75119473	chr6	75913962	75914225	24775_24777	3.36978491827161	.	.	23	35	6
chr22	23516199	23516396	chr22	23623853	23624306	18222_18224	2.14150639753484	.	.	16	71	6
chr1	60345332	60345616	chr1	60412916	60413423	1036_1037	3.30590009696103	.	.	18	38	9
chr1	107819563	107819895	chr1	108293051	108293469	1436_1440	2.13446219272152	.	.	14	22	2
chr2	198667729	198668130	chr2	199161373	199161799	16468_16475	3.70326188389942	.	.	53	34	11
chr2	198667729	198668130	chr2	198992347	198992676	16468_16474	3.20519401034506	.	.	53	32	9
chr7	135196868	135197226	chr7	135243168	135243613	26923_26925	2.86195317906516	.	.	38	50	12
chr7	135196868	135197226	chr7	135242618	135242884	26923_26924	2.73394726593999	.	.	38	48	11
chr2	223558693	223558895	chr2	223803976	223804312	16744_16753	2.64410912111138	.	.	17	28	4
chr4	53411642	53412033	chr4	53848750	53849064	21122_21127	3.76760909322802	.	.	45	44	12
chr3	188990591	188990818	chr3	189666160	189666579	20593_20599	2.5558336522335	.	.	22	38	4
chr7	7222383	7222531	chr7	7580996	7581520	25769_25773	2.19616621062531	.	.	44	53	6
chr11	73336820	73337067	chr11	73371921	73372418	5359_5360	2.45869065880439	.	.	18	55	7
chr2	225795643	225795926	chr2	225867463	225867685	16776_16778	2.75352603968963	.	.	18	41	7
chr4	17349146	17349446	chr4	17449241	17449655	20895_20896	2.59289567139777	.	.	22	22	5
chr3	131268189	131268574	chr3	131377056	131377214	19965_19966	2.80818879099807	.	.	36	11	5
chr4	39697318	39697669	chr4	39979497	39979788	21014_21017	2.83863238097236	.	.	41	54	9
chr7	45957179	45957581	chr7	46391955	46392292	26184_26186	2.57987068031191	.	.	23	33	4
chr7	45957179	45957581	chr7	47128361	47128850	26184_26187	2.15640699432058	.	.	23	33	3
chr16	2073010	2073618	chr16	2203608	2203781	10502_10504	2.23549839715486	.	.	41	19	5
chr10	32151138	32151475	chr10	32293879	32294293	3337_3338	3.03903180638138	.	.	26	35	8
chr17	29764317	29764733	chr17	29852310	29852744	11867_11870	3.71930049321507	.	.	46	73	24
chr21	34312830	34313071	chr21	34499680	34499992	17936_17938	2.92144561737994	.	.	10	17	3
chr10	97190228	97190484	chr10	97360810	97361260	3954_3956	2.08854524830313	.	.	20	34	4
chr3	19255169	19255357	chr3	19908071	19908687	18901_18905	2.08827287990004	.	.	11	70	3
chr9	98488941	98489387	chr9	98823597	98823826	29157_29162	2.09395946782874	.	.	34	8	2
chr2	175561894	175562436	chr2	175895843	175896047	16240_16245	2.31440603330478	.	.	24	9	2
chr6	149067701	149067969	chr6	149269003	149269328	25454_25456	2.69464207878465	.	.	20	31	5
chr20	21700326	21700575	chr20	22228739	22229011	17257_17259	2.93513992205628	.	.	9	15	2
chr1	192446755	192447112	chr1	192579029	192579620	2317_2322	2.53890835517089	.	.	44	88	13
chr8	96317626	96317988	chr8	96770950	96771192	27982_27985	2.84862775601676	.	.	18	8	2
chr6	115069137	115069413	chr6	116217644	116218083	25091_25092	2.71377096624911	.	.	13	32	3
chr1	103571914	103572252	chr1	104057606	104057902	1420_1422	2.20366392968926	.	.	12	24	2
chr5	142097182	142097403	chr5	142268013	142268410	23334_23339	2.33396632535433	.	.	33	25	5
chr20	44085395	44085596	chr20	44399658	44400152	17571_17575	2.11809163789407	.	.	9	63	3
chr6	2209586	2209789	chr6	2353975	2354583	23823_23824	2.81983901433996	.	.	10	45	5
chr9	116569683	116570048	chr9	116725379	116725635	29368_29369	2.57136478717807	.	.	26	15	4
chr16	23193716	23194055	chr16	23445303	23445449	10756_10758	3.94879820949308	.	.	55	68	22
chr16	23193716	23194055	chr16	23445634	23446092	10756_10759	4.40268336418699	.	.	55	84	31
chr6	14211371	14211707	chr6	14711340	14711627	24004_24006	2.16248843602264	.	.	34	20	3
chr2	86054565	86054952	chr2	86305894	86306172	15511_15514	3.67068980096382	.	.	45	45	14
chr2	176991810	176992306	chr2	177502897	177503258	16261_16265	3.03778697502113	.	.	36	41	7
chr14	50320648	50320831	chr14	50571483	50572024	8694_8707	3.09733078077834	.	.	25	61	9
chr16	57118017	57118170	chr16	57201889	57202252	11027_11030	3.00856307228318	.	.	46	51	14
chr11	119537064	119537517	chr11	119612090	119612287	5829_5832	2.59168487428071	.	.	38	17	6
chr9	34332416	34332658	chr9	34379311	34379749	28794_28795	3.1238624810339	.	.	22	37	9
chr7	155391371	155391804	chr7	155531347	155531688	27135_27137	2.07092168283493	.	.	37	26	5
chr7	155391371	155391804	chr7	155560822	155561306	27135_27138	3.00175565161147	.	.	37	36	9
chr17	16208171	16208332	chr17	16424549	16424983	11713_11719	2.15803520852693	.	.	8	51	3
chr10	78925538	78925757	chr10	79403839	79404021	3727_3733	3.03373355623944	.	.	10	12	2
chr11	15962785	15962993	chr11	16635231	16635478	4644_4646	2.6851400903349	.	.	14	13	2
chr12	10388386	10388798	chr12	10714702	10715361	6209_6212	2.68578393521754	.	.	31	57	7
chr20	9598667	9598883	chr20	9893574	9893782	17148_17149	3.79962144191662	.	.	40	21	9
chr11	23042891	23043214	chr11	23561664	23561959	4729_4731	3.10895794013452	.	.	14	8	2
chr10	2981146	2981382	chr10	3085804	3086155	3026_3028	2.50807490277893	.	.	9	38	4
chr6	10954778	10955072	chr6	11069204	11069560	23936_23937	3.4851219304804	.	.	19	34	9
chr7	1265249	1265454	chr7	1452445	1452808	25684_25685	2.96915717494626	.	.	16	18	4
chr3	13699437	13699711	chr3	13926981	13927242	18820_18821	3.01623433475996	.	.	17	18	4
chr20	4587847	4588223	chr20	4701201	4701696	17085_17087	3.00472466542297	.	.	41	54	13
chr12	15743282	15743756	chr12	16009230	16009598	6296_6298	3.67004311446268	.	.	45	35	12
chr2	120275104	120275338	chr2	120417606	120418059	15781_15783	2.33487949383731	.	.	11	43	4
chr17	42281067	42281420	chr17	42423126	42423409	12140_12145	2.14624976058	.	.	17	19	3
chr8	87631268	87631714	chr8	87797511	87797780	27914_27916	2.40245597858711	.	.	17	16	3
chr2	18033029	18033459	chr2	18298962	18299158	14758_14759	2.30516185418857	.	.	26	7	2
chr1	62973895	62974257	chr1	63212189	63212704	1059_1060	4.12947467585762	.	.	28	43	14
chr14	70051650	70052007	chr14	70193424	70194044	8981_8985	2.96963445150983	.	.	32	107	15
chr18	33597525	33598173	chr18	33864627	33864979	13100_13103	2.56226764533126	.	.	38	45	7
chr3	11696783	11696958	chr3	11845521	11845923	18786_18787	3.11932327185955	.	.	11	11	3
chr20	52713702	52713872	chr20	53263188	53263719	17727_17732	3.34840049647887	.	.	37	38	8
chr14	37715559	37715893	chr14	38343926	38344154	8651_8652	4.78993679587247	.	.	7	11	4
chr1	201354538	201354733	chr1	201377375	201377607	2401_2402	3.10069321551691	.	.	11	15	4
chr7	12498223	12498599	chr7	12529798	12530048	25805_25806	2.92061864424181	.	.	14	8	3
chr1	51554190	51554523	chr1	51655002	51655633	935_936	3.09421860759376	.	.	29	78	14
chr1	70599237	70599399	chr1	70975651	70976070	1140_1144	3.07290363015937	.	.	25	27	5
chr4	119693266	119693625	chr4	119786353	119786678	21638_21639	3.13775189672595	.	.	26	15	6
chr6	10478717	10479068	chr6	10801535	10801839	23928_23933	3.51574691076392	.	.	23	42	8
chr2	179261719	179262129	chr2	179279353	179279717	16291_16292	2.71098675893615	.	.	28	36	8
chr12	70983802	70984152	chr12	71113587	71113887	6959_6960	3.66174891870744	.	.	11	23	6
chr17	4118697	4119310	chr17	4316219	4316785	11545_11552	2.33734611543754	.	.	48	60	9
chr8	41852694	41853113	chr8	41998205	41998593	27550_27551	2.37318933770994	.	.	20	23	4
chr14	24802821	24803130	chr14	24905863	24906221	8556_8561	2.26336704891673	.	.	42	32	7
chr19	41168732	41169336	chr19	41325747	41325892	14218_14222	2.65248290400898	.	.	30	12	4
chr11	74855548	74855815	chr11	74959714	74960016	5382_5384	2.12015371506781	.	.	19	42	5
chr11	6272389	6272668	chr11	6374420	6375030	4500_4503	3.52893370702101	.	.	18	59	12
chrX	153402182	153402471	chrX	153536745	153537018	30702_30703	3.26382960280458	.	.	17	16	5
chr18	55549085	55549404	chr18	55789041	55789434	13303_13309	2.310087252038	.	.	37	55	7
chr11	122504002	122504231	chr11	122627189	122627403	5871_5874	2.31766807191415	.	.	27	37	6
chr11	122504002	122504231	chr11	122625208	122625666	5871_5873	2.71809731142659	.	.	27	43	8
chr6	24856285	24856645	chr6	24992031	24992487	24095_24097	2.30256573737871	.	.	56	34	8
chr7	100302892	100303219	chr7	100322832	100323173	26553_26554	2.26291404506187	.	.	27	34	6
chr4	116155628	116155868	chr4	116458660	116458884	21623_21624	3.30331789086982	.	.	10	16	3
chr2	204090007	204090230	chr2	204318355	204318905	16529_16530	2.97580445255461	.	.	20	25	5
chr21	35320747	35320916	chr21	35347857	35348284	17948_17950	2.26054125609502	.	.	21	30	5
chr2	38808651	38809125	chr2	38953185	38953413	14990_14994	3.71792182895041	.	.	42	33	14
chr2	190007797	190008179	chr2	190277060	190277504	16375_16377	2.6597201501754	.	.	13	22	3
chr5	96204512	96205079	chr5	96497468	96498071	22858_22863	2.40086350473195	.	.	52	69	9
chr19	13305465	13305650	chr19	13372015	13372192	13839_13844	3.04684613314941	.	.	29	46	11
chr19	13305465	13305650	chr19	13373042	13373531	13839_13845	3.0435599961626	.	.	29	55	12
chr14	90405810	90406070	chr14	90701693	90702138	9203_9206	2.97942601607233	.	.	17	23	4
chr11	117821090	117821374	chr11	117924091	117924542	5786_5789	3.35794203817539	.	.	36	98	20
